datetime,open,high,low,close,volume
2021-09-14 15:15:00,17376.0,17385.75,17373.45,17382.0,0
2021-09-15 09:15:00,17387.65,17427.75,17387.65,17417.25,0
2021-09-15 09:45:00,17417.2,17448.95,17408.85,17447.0,0
2021-09-15 10:15:00,17447.75,17462.75,17444.3,17462.2,0
2021-09-15 10:45:00,17461.85,17462.55,17439.6,17452.45,0
2021-09-15 11:15:00,17452.25,17467.0,17452.2,17459.6,0
2021-09-15 11:45:00,17459.75,17475.75,17451.3,17468.05,0
2021-09-15 12:15:00,17468.7,17488.55,17464.7,17474.4,0
2021-09-15 12:45:00,17473.65,17499.75,17463.5,17494.15,0
2021-09-15 13:15:00,17494.2,17514.9,17483.4,17514.1,0
2021-09-15 13:45:00,17513.6,17522.6,17500.85,17520.1,0
2021-09-15 14:15:00,17521.05,17531.2,17511.9,17522.95,0
2021-09-15 14:45:00,17522.95,17532.6,17510.6,17513.15,0
2021-09-15 15:15:00,17514.35,17530.6,17513.55,17518.3,0
2021-09-16 09:15:00,17539.2,17576.7,17539.2,17559.05,0
2021-09-16 09:45:00,17559.45,17561.35,17511.8,17559.4,0
2021-09-16 10:15:00,17559.2,17566.55,17543.2,17548.8,0
2021-09-16 10:45:00,17548.5,17552.15,17530.2,17536.3,0
2021-09-16 11:15:00,17535.8,17552.45,17530.9,17543.45,0
2021-09-16 11:45:00,17542.7,17580.5,17535.7,17578.45,0
2021-09-16 12:15:00,17579.1,17597.0,17572.1,17595.2,0
2021-09-16 12:45:00,17595.25,17595.7,17569.5,17580.25,0
2021-09-16 13:15:00,17579.55,17594.4,17567.45,17589.85,0
2021-09-16 13:45:00,17589.95,17611.3,17587.25,17607.85,0
2021-09-16 14:15:00,17609.15,17636.45,17600.7,17629.95,0
2021-09-16 14:45:00,17630.1,17644.1,17625.05,17625.5,0
2021-09-16 15:15:00,17625.55,17635.4,17616.45,17627.55,0
2021-09-17 09:15:00,17709.65,17747.9,17695.65,17725.1,0
2021-09-17 09:45:00,17726.15,17758.75,17720.55,17751.15,0
2021-09-17 10:15:00,17751.55,17777.2,17751.25,17776.65,0
2021-09-17 10:45:00,17776.6,17792.65,17748.3,17756.05,0
2021-09-17 11:15:00,17756.45,17756.55,17653.95,17658.25,0
2021-09-17 11:45:00,17658.75,17711.6,17609.85,17619.6,0
2021-09-17 12:15:00,17620.85,17664.5,17588.4,17611.5,0
2021-09-17 12:45:00,17611.8,17653.2,17600.2,17652.95,0
2021-09-17 13:15:00,17652.65,17661.85,17604.35,17645.1,0
2021-09-17 13:45:00,17644.9,17658.85,17619.6,17632.25,0
2021-09-17 14:15:00,17631.7,17647.5,17537.85,17575.55,0
2021-09-17 14:45:00,17575.65,17634.35,17565.75,17580.75,0
2021-09-17 15:15:00,17581.8,17605.4,17575.7,17602.2,0
2021-09-20 09:15:00,17443.85,17543.85,17426.2,17537.05,0
2021-09-20 09:45:00,17537.6,17568.3,17508.25,17548.45,0
2021-09-20 10:15:00,17548.75,17596.8,17542.65,17585.2,0
2021-09-20 10:45:00,17585.4,17620.15,17575.8,17609.9,0
2021-09-20 11:15:00,17610.1,17622.3,17582.6,17585.3,0
2021-09-20 11:45:00,17585.6,17588.05,17500.55,17510.85,0
2021-09-20 12:15:00,17511.9,17545.8,17501.5,17517.65,0
2021-09-20 12:45:00,17516.7,17553.2,17514.65,17547.5,0
2021-09-20 13:15:00,17547.15,17551.1,17502.4,17502.4,0
2021-09-20 13:45:00,17502.4,17534.05,17457.9,17470.25,0
2021-09-20 14:15:00,17469.5,17497.9,17453.45,17459.1,0
2021-09-20 14:45:00,17459.15,17469.45,17389.25,17416.55,0
2021-09-20 15:15:00,17417.4,17418.2,17363.2,17373.75,0
2021-09-21 09:15:00,17450.5,17479.65,17391.2,17463.75,0
2021-09-21 09:45:00,17463.8,17468.7,17369.5,17372.55,0
2021-09-21 10:15:00,17373.55,17419.65,17356.7,17412.1,0
2021-09-21 10:45:00,17412.0,17426.9,17345.6,17345.6,0
2021-09-21 11:15:00,17345.8,17386.05,17326.5,17380.9,0
2021-09-21 11:45:00,17381.45,17422.55,17379.45,17381.35,0
2021-09-21 12:15:00,17381.55,17413.1,17367.45,17406.95,0
2021-09-21 12:45:00,17407.45,17455.95,17404.35,17455.2,0
2021-09-21 13:15:00,17454.3,17492.85,17446.55,17489.3,0
2021-09-21 13:45:00,17491.95,17503.1,17434.45,17483.35,0
2021-09-21 14:15:00,17483.0,17537.35,17481.9,17530.55,0
2021-09-21 14:45:00,17531.2,17560.55,17528.95,17548.5,0
2021-09-21 15:15:00,17548.25,17577.55,17547.35,17564.1,0
2021-09-22 09:15:00,17580.9,17600.95,17530.15,17558.05,0
2021-09-22 09:45:00,17557.7,17607.35,17553.1,17603.85,0
2021-09-22 10:15:00,17603.55,17607.8,17567.15,17597.35,0
2021-09-22 10:45:00,17595.65,17610.3,17576.5,17581.9,0
2021-09-22 11:15:00,17580.1,17580.1,17524.5,17559.35,0
2021-09-22 11:45:00,17559.25,17581.9,17553.85,17564.5,0
2021-09-22 12:15:00,17566.1,17586.85,17560.3,17583.6,0
2021-09-22 12:45:00,17583.95,17608.7,17575.7,17596.9,0
2021-09-22 13:15:00,17596.85,17609.8,17559.3,17577.05,0
2021-09-22 13:45:00,17577.55,17598.85,17564.85,17593.5,0
2021-09-22 14:15:00,17594.0,17601.35,17567.85,17573.05,0
2021-09-22 14:45:00,17573.5,17580.6,17534.8,17535.6,0
2021-09-22 15:15:00,17536.4,17555.65,17534.35,17548.35,0
2021-09-23 09:15:00,17670.85,17699.25,17647.65,17682.8,0
2021-09-23 09:45:00,17683.15,17729.35,17682.35,17725.1,0
2021-09-23 10:15:00,17725.9,17732.5,17706.1,17723.25,0
2021-09-23 10:45:00,17723.9,17736.6,17717.45,17731.05,0
2021-09-23 11:15:00,17731.15,17741.1,17718.85,17723.1,0
2021-09-23 11:45:00,17722.9,17763.75,17721.3,17761.6,0
2021-09-23 12:15:00,17761.95,17780.95,17757.8,17765.8,0
2021-09-23 12:45:00,17766.2,17781.8,17757.85,17760.85,0
2021-09-23 13:15:00,17761.1,17784.05,17742.6,17775.0,0
2021-09-23 13:45:00,17774.7,17784.8,17762.2,17782.15,0
2021-09-23 14:15:00,17781.7,17824.55,17777.3,17814.05,0
2021-09-23 14:45:00,17813.8,17843.25,17791.95,17833.2,0
2021-09-23 15:15:00,17832.8,17837.5,17815.75,17826.3,0
2021-09-24 09:15:00,17897.45,17947.45,17890.75,17914.1,0
2021-09-24 09:45:00,17914.95,17924.45,17859.35,17878.65,0
2021-09-24 10:15:00,17877.35,17938.45,17877.2,17937.1,0
2021-09-24 10:45:00,17938.55,17940.85,17893.8,17911.7,0
2021-09-24 11:15:00,17910.95,17916.35,17890.35,17898.85,0
2021-09-24 11:45:00,17898.95,17906.4,17867.9,17880.2,0
2021-09-24 12:15:00,17879.95,17898.0,17843.5,17865.1,0
2021-09-24 12:45:00,17864.4,17896.35,17859.75,17862.3,0
2021-09-24 13:15:00,17861.85,17865.55,17820.15,17838.15,0
2021-09-24 13:45:00,17838.7,17866.25,17827.7,17850.3,0
2021-09-24 14:15:00,17850.4,17876.05,17832.0,17874.3,0
2021-09-24 14:45:00,17874.8,17881.4,17840.05,17866.45,0
2021-09-24 15:15:00,17866.35,17869.65,17836.05,17841.55,0
2021-09-27 09:15:00,17932.2,17943.35,17893.9,17939.7,0
2021-09-27 09:45:00,17939.95,17942.25,17857.4,17885.8,0
2021-09-27 10:15:00,17884.55,17888.0,17835.0,17836.05,0
2021-09-27 10:45:00,17835.95,17865.35,17823.4,17843.15,0
2021-09-27 11:15:00,17844.15,17850.45,17803.05,17811.5,0
2021-09-27 11:45:00,17811.4,17873.3,17811.4,17869.0,0
2021-09-27 12:15:00,17868.5,17878.5,17846.95,17868.75,0
2021-09-27 12:45:00,17868.65,17890.8,17868.65,17886.25,0
2021-09-27 13:15:00,17886.45,17896.6,17878.2,17886.45,0
2021-09-27 13:45:00,17886.55,17895.3,17874.75,17882.75,0
2021-09-27 14:15:00,17882.5,17887.2,17846.45,17847.75,0
2021-09-27 14:45:00,17847.8,17872.4,17825.1,17860.5,0
2021-09-27 15:15:00,17860.75,17862.0,17844.15,17855.1,0
2021-09-28 09:15:00,17906.45,17906.45,17816.05,17860.95,0
2021-09-28 09:45:00,17861.2,17884.55,17840.25,17876.6,0
2021-09-28 10:15:00,17877.3,17883.4,17829.1,17832.5,0
2021-09-28 10:45:00,17832.5,17836.5,17788.7,17791.25,0
2021-09-28 11:15:00,17791.05,17828.95,17777.95,17794.55,0
2021-09-28 11:45:00,17794.55,17795.4,17729.75,17732.4,0
2021-09-28 12:15:00,17731.75,17733.6,17674.95,17699.25,0
2021-09-28 12:45:00,17699.55,17717.75,17616.0,17619.5,0
2021-09-28 13:15:00,17619.25,17689.0,17616.65,17646.15,0
2021-09-28 13:45:00,17646.65,17664.8,17609.55,17615.5,0
2021-09-28 14:15:00,17613.95,17643.15,17576.45,17635.55,0
2021-09-28 14:45:00,17635.35,17774.6,17635.35,17770.8,0
2021-09-28 15:15:00,17769.7,17777.45,17729.15,17733.45,0
2021-09-29 09:15:00,17657.95,17668.7,17608.75,17639.35,0
2021-09-29 09:45:00,17637.4,17683.55,17632.1,17664.65,0
2021-09-29 10:15:00,17663.6,17688.25,17627.65,17628.7,0
2021-09-29 10:45:00,17631.3,17663.7,17612.6,17654.5,0
2021-09-29 11:15:00,17654.4,17661.85,17632.6,17657.7,0
2021-09-29 11:45:00,17657.9,17680.35,17640.25,17652.2,0
2021-09-29 12:15:00,17652.6,17672.9,17638.15,17644.8,0
2021-09-29 12:45:00,17644.2,17695.75,17641.6,17695.75,0
2021-09-29 13:15:00,17698.65,17723.35,17688.15,17703.9,0
2021-09-29 13:45:00,17703.35,17738.45,17687.65,17736.8,0
2021-09-29 14:15:00,17736.85,17774.55,17735.9,17770.3,0
2021-09-29 14:45:00,17771.15,17781.05,17699.9,17700.95,0
2021-09-29 15:15:00,17701.35,17715.9,17693.45,17708.55,0
2021-09-30 09:15:00,17718.9,17737.15,17659.0,17710.0,0
2021-09-30 09:45:00,17710.05,17731.5,17688.95,17703.9,0
2021-09-30 10:15:00,17703.1,17706.0,17674.15,17693.8,0
2021-09-30 10:45:00,17693.35,17706.85,17684.6,17689.65,0
2021-09-30 11:15:00,17690.45,17733.15,17687.55,17726.5,0
2021-09-30 11:45:00,17725.95,17741.9,17716.25,17728.8,0
2021-09-30 12:15:00,17729.8,17730.4,17632.45,17653.3,0
2021-09-30 12:45:00,17653.65,17687.8,17642.25,17652.75,0
2021-09-30 13:15:00,17652.85,17654.8,17605.4,17621.45,0
2021-09-30 13:45:00,17622.2,17675.65,17620.35,17636.0,0
2021-09-30 14:15:00,17636.35,17655.8,17591.6,17636.45,0
2021-09-30 14:45:00,17637.15,17647.85,17616.25,17628.65,0
2021-09-30 15:15:00,17629.05,17632.45,17585.4,17608.65,0
2021-10-01 09:15:00,17531.9,17531.9,17459.65,17517.85,0
2021-10-01 09:45:00,17518.3,17518.3,17453.15,17486.75,0
2021-10-01 10:15:00,17486.15,17532.75,17485.1,17518.4,0
2021-10-01 10:45:00,17517.9,17551.85,17513.0,17528.25,0
2021-10-01 11:15:00,17528.45,17533.25,17500.2,17507.8,0
2021-10-01 11:45:00,17508.25,17508.25,17457.4,17474.6,0
2021-10-01 12:15:00,17475.3,17495.1,17460.1,17471.75,0
2021-10-01 12:45:00,17472.0,17520.75,17465.45,17504.85,0
2021-10-01 13:15:00,17503.7,17515.7,17482.3,17489.9,0
2021-10-01 13:45:00,17489.5,17526.15,17484.55,17525.5,0
2021-10-01 14:15:00,17525.25,17536.25,17506.95,17516.0,0
2021-10-01 14:45:00,17515.8,17556.95,17506.05,17530.2,0
2021-10-01 15:15:00,17532.3,17533.2,17516.25,17526.35,0
2021-10-04 09:15:00,17615.55,17658.2,17584.9,17652.5,0
2021-10-04 09:45:00,17652.6,17719.5,17651.45,17711.25,0
2021-10-04 10:15:00,17712.4,17739.3,17706.15,17736.7,0
2021-10-04 10:45:00,17736.4,17750.1,17721.5,17726.2,0
2021-10-04 11:15:00,17727.0,17732.15,17692.05,17692.45,0
2021-10-04 11:45:00,17691.95,17711.7,17682.8,17694.4,0
2021-10-04 12:15:00,17694.2,17695.4,17647.8,17679.75,0
2021-10-04 12:45:00,17680.45,17681.65,17659.35,17675.6,0
2021-10-04 13:15:00,17676.55,17716.25,17675.3,17706.3,0
2021-10-04 13:45:00,17706.2,17716.35,17685.7,17699.0,0
2021-10-04 14:15:00,17699.45,17708.55,17679.7,17695.65,0
2021-10-04 14:45:00,17695.2,17703.5,17681.2,17697.7,0
2021-10-04 15:15:00,17697.85,17701.1,17684.6,17700.5,0
2021-10-05 09:15:00,17661.35,17696.25,17643.3,17680.65,0
2021-10-05 09:45:00,17681.65,17684.3,17651.6,17683.15,0
2021-10-05 10:15:00,17683.55,17707.9,17681.75,17691.0,0
2021-10-05 10:45:00,17690.95,17695.9,17679.75,17686.55,0
2021-10-05 11:15:00,17686.25,17705.5,17685.4,17688.9,0
2021-10-05 11:45:00,17689.9,17697.25,17675.45,17695.45,0
2021-10-05 12:15:00,17695.2,17733.55,17688.25,17731.65,0
2021-10-05 12:45:00,17731.4,17768.25,17729.2,17756.5,0
2021-10-05 13:15:00,17756.35,17774.5,17747.0,17771.4,0
2021-10-05 13:45:00,17771.45,17795.1,17753.4,17793.45,0
2021-10-05 14:15:00,17793.6,17826.3,17776.7,17826.3,0
2021-10-05 14:45:00,17826.2,17833.05,17808.5,17828.2,0
2021-10-05 15:15:00,17827.6,17831.85,17817.5,17829.3,0
2021-10-06 09:15:00,17861.5,17884.5,17843.85,17846.7,0
2021-10-06 09:45:00,17846.1,17868.95,17829.15,17832.05,0
2021-10-06 10:15:00,17831.95,17837.05,17777.65,17836.8,0
2021-10-06 10:45:00,17837.9,17842.55,17810.35,17825.2,0
2021-10-06 11:15:00,17825.1,17847.6,17824.9,17836.55,0
2021-10-06 11:45:00,17836.7,17868.65,17836.1,17863.5,0
2021-10-06 12:15:00,17863.9,17878.25,17828.4,17843.35,0
2021-10-06 12:45:00,17844.2,17845.95,17773.55,17775.9,0
2021-10-06 13:15:00,17775.3,17787.3,17715.45,17750.25,0
2021-10-06 13:45:00,17750.5,17785.65,17738.95,17761.7,0
2021-10-06 14:15:00,17761.25,17765.05,17669.0,17673.6,0
2021-10-06 14:45:00,17673.9,17694.1,17636.85,17652.5,0
2021-10-06 15:15:00,17651.9,17657.7,17614.85,17626.45,0
2021-10-07 09:15:00,17810.55,17827.9,17766.05,17817.9,0
2021-10-07 09:45:00,17817.75,17821.9,17792.2,17808.45,0
2021-10-07 10:15:00,17808.05,17820.15,17789.2,17816.6,0
2021-10-07 10:45:00,17816.75,17819.65,17798.6,17802.4,0
2021-10-07 11:15:00,17802.9,17825.7,17790.4,17825.35,0
2021-10-07 11:45:00,17825.25,17849.85,17816.2,17838.9,0
2021-10-07 12:15:00,17837.95,17855.05,17828.35,17845.55,0
2021-10-07 12:45:00,17845.05,17850.55,17828.25,17847.85,0
2021-10-07 13:15:00,17847.75,17857.5,17817.65,17832.7,0
2021-10-07 13:45:00,17832.25,17854.6,17818.9,17846.35,0
2021-10-07 14:15:00,17845.5,17845.65,17796.05,17806.7,0
2021-10-07 14:45:00,17807.0,17811.85,17787.4,17790.25,0
2021-10-07 15:15:00,17790.75,17801.4,17780.55,17797.15,0
2021-10-08 09:15:00,17886.85,17891.45,17848.25,17870.65,0
2021-10-08 09:45:00,17871.1,17908.5,17867.7,17894.05,0
2021-10-08 10:15:00,17894.7,17941.5,17880.05,17922.75,0
2021-10-08 10:45:00,17922.75,17929.1,17885.55,17909.45,0
2021-10-08 11:15:00,17908.95,17924.25,17900.0,17921.0,0
2021-10-08 11:45:00,17919.9,17925.35,17860.75,17864.75,0
2021-10-08 12:15:00,17863.95,17889.75,17840.5,17883.05,0
2021-10-08 12:45:00,17882.15,17893.55,17858.4,17879.9,0
2021-10-08 13:15:00,17879.95,17910.65,17874.05,17874.3,0
2021-10-08 13:45:00,17876.0,17918.85,17873.95,17917.4,0
2021-10-08 14:15:00,17917.7,17935.65,17904.75,17929.0,0
2021-10-08 14:45:00,17928.55,17931.65,17888.6,17895.9,0
2021-10-08 15:15:00,17895.85,17907.5,17886.45,17907.5,0
2021-10-11 09:15:00,17867.55,17951.5,17843.9,17946.25,0
2021-10-11 09:45:00,17946.55,17980.15,17928.0,17979.0,0
2021-10-11 10:15:00,17979.25,17997.85,17962.25,17997.85,0
2021-10-11 10:45:00,17997.4,18019.55,17975.5,18016.1,0
2021-10-11 11:15:00,18016.0,18031.35,18005.45,18015.2,0
2021-10-11 11:45:00,18014.25,18015.45,17975.6,17998.15,0
2021-10-11 12:15:00,17998.6,18033.1,17998.6,18033.05,0
2021-10-11 12:45:00,18033.25,18041.2,18009.65,18013.95,0
2021-10-11 13:15:00,18013.3,18040.1,18005.5,18028.9,0
2021-10-11 13:45:00,18029.4,18030.7,17983.25,18013.75,0
2021-10-11 14:15:00,18014.25,18015.85,17974.55,17982.75,0
2021-10-11 14:45:00,17982.8,18000.45,17948.3,17950.75,0
2021-10-11 15:15:00,17951.05,17954.8,17930.9,17953.7,0
2021-10-12 09:15:00,17915.8,17995.75,17914.35,17948.5,0
2021-10-12 09:45:00,17948.0,17973.95,17927.05,17961.5,0
2021-10-12 10:15:00,17961.7,17968.3,17889.15,17923.55,0
2021-10-12 10:45:00,17923.45,17926.7,17887.65,17924.8,0
2021-10-12 11:15:00,17924.5,17938.6,17891.05,17909.1,0
2021-10-12 11:45:00,17908.75,17915.85,17865.6,17902.35,0
2021-10-12 12:15:00,17902.8,17931.65,17889.25,17927.05,0
2021-10-12 12:45:00,17927.6,17942.45,17908.05,17936.05,0
2021-10-12 13:15:00,17936.5,17941.15,17902.25,17917.5,0
2021-10-12 13:45:00,17916.4,17965.8,17907.6,17963.85,0
2021-10-12 14:15:00,17964.25,17986.1,17958.8,17974.0,0
2021-10-12 14:45:00,17974.7,17991.65,17960.9,17991.4,0
2021-10-12 15:15:00,17991.45,18005.55,17990.75,18005.35,0
2021-10-13 09:15:00,18097.85,18098.65,18053.9,18089.35,0
2021-10-13 09:45:00,18089.0,18128.1,18087.2,18117.15,0
2021-10-13 10:15:00,18117.65,18132.5,18101.6,18126.25,0
2021-10-13 10:45:00,18124.95,18143.8,18117.8,18139.1,0
2021-10-13 11:15:00,18138.0,18147.05,18130.0,18141.15,0
2021-10-13 11:45:00,18141.1,18147.0,18106.95,18137.85,0
2021-10-13 12:15:00,18138.35,18162.15,18130.35,18141.55,0
2021-10-13 12:45:00,18140.8,18170.75,18136.9,18170.75,0
2021-10-13 13:15:00,18170.1,18183.3,18156.9,18178.85,0
2021-10-13 13:45:00,18177.95,18197.7,18156.7,18163.4,0
2021-10-13 14:15:00,18163.3,18193.8,18162.05,18175.2,0
2021-10-13 14:45:00,18174.15,18184.7,18155.85,18167.3,0
2021-10-13 15:15:00,18166.7,18168.1,18150.65,18165.75,0
2021-10-14 09:15:00,18272.85,18293.6,18255.05,18261.35,0
2021-10-14 09:45:00,18260.45,18289.75,18260.35,18275.45,0
2021-10-14 10:15:00,18273.9,18285.4,18263.8,18275.0,0
2021-10-14 10:45:00,18275.7,18303.45,18273.4,18299.7,0
2021-10-14 11:15:00,18298.75,18318.9,18296.85,18306.1,0
2021-10-14 11:45:00,18306.95,18322.3,18300.35,18310.1,0
2021-10-14 12:15:00,18309.95,18312.2,18287.9,18295.9,0
2021-10-14 12:45:00,18296.2,18302.6,18266.45,18284.1,0
2021-10-14 13:15:00,18283.7,18301.3,18249.15,18297.7,0
2021-10-14 13:45:00,18299.45,18318.15,18293.1,18308.75,0
2021-10-14 14:15:00,18309.1,18324.25,18296.75,18307.5,0
2021-10-14 14:45:00,18306.4,18343.1,18306.3,18340.05,0
2021-10-14 15:15:00,18339.95,18349.25,18332.1,18339.05,0
2021-10-18 09:15:00,18500.1,18520.35,18447.0,18471.95,0
2021-10-18 09:45:00,18471.4,18501.55,18449.9,18498.3,0
2021-10-18 10:15:00,18499.3,18509.1,18485.7,18498.5,0
2021-10-18 10:45:00,18498.25,18523.55,18489.65,18494.5,0
2021-10-18 11:15:00,18494.15,18510.1,18487.65,18494.6,0
2021-10-18 11:45:00,18494.4,18521.85,18493.65,18514.7,0
2021-10-18 12:15:00,18514.9,18534.45,18503.05,18531.0,0
2021-10-18 12:45:00,18530.55,18542.65,18491.55,18492.15,0
2021-10-18 13:15:00,18492.4,18509.85,18467.25,18505.4,0
2021-10-18 13:45:00,18505.75,18534.35,18495.75,18528.75,0
2021-10-18 14:15:00,18528.95,18533.35,18479.9,18486.25,0
2021-10-18 14:45:00,18486.65,18504.75,18470.85,18474.55,0
2021-10-18 15:15:00,18475.0,18477.3,18461.35,18476.25,0
2021-10-19 09:15:00,18602.35,18602.35,18535.2,18574.9,0
2021-10-19 09:45:00,18574.35,18594.85,18400.55,18459.6,0
2021-10-19 10:15:00,18457.85,18535.15,18439.65,18520.0,0
2021-10-19 10:45:00,18520.85,18551.4,18515.65,18534.8,0
2021-10-19 11:15:00,18536.55,18576.0,18529.2,18564.4,0
2021-10-19 11:45:00,18565.65,18583.55,18555.9,18573.5,0
2021-10-19 12:15:00,18574.15,18590.95,18551.35,18553.1,0
2021-10-19 12:45:00,18552.0,18590.95,18551.65,18582.6,0
2021-10-19 13:15:00,18582.25,18589.35,18561.85,18568.5,0
2021-10-19 13:45:00,18568.55,18585.1,18505.9,18514.4,0
2021-10-19 14:15:00,18515.15,18537.75,18461.65,18498.5,0
2021-10-19 14:45:00,18499.45,18508.15,18395.3,18404.75,0
2021-10-19 15:15:00,18403.9,18431.2,18378.15,18427.25,0
2021-10-20 09:15:00,18439.9,18455.3,18327.4,18395.35,0
2021-10-20 09:45:00,18396.05,18456.9,18380.55,18445.0,0
2021-10-20 10:15:00,18444.8,18451.7,18390.15,18399.7,0
2021-10-20 10:45:00,18400.3,18404.25,18369.95,18398.3,0
2021-10-20 11:15:00,18400.1,18424.8,18370.55,18387.3,0
2021-10-20 11:45:00,18386.95,18393.15,18302.75,18302.75,0
2021-10-20 12:15:00,18302.0,18334.65,18283.9,18294.15,0
2021-10-20 12:45:00,18293.9,18347.8,18278.75,18345.7,0
2021-10-20 13:15:00,18346.4,18364.25,18270.6,18285.3,0
2021-10-20 13:45:00,18285.15,18287.3,18242.25,18254.3,0
2021-10-20 14:15:00,18254.4,18255.55,18209.8,18225.95,0
2021-10-20 14:45:00,18225.7,18286.3,18222.45,18260.9,0
2021-10-20 15:15:00,18259.15,18285.65,18254.0,18282.75,0
2021-10-21 09:15:00,18382.7,18382.7,18247.7,18269.5,0
2021-10-21 09:45:00,18268.7,18294.85,18236.25,18245.65,0
2021-10-21 10:15:00,18245.5,18247.35,18183.4,18183.4,0
2021-10-21 10:45:00,18183.25,18189.85,18118.55,18131.6,0
2021-10-21 11:15:00,18131.6,18193.95,18107.35,18175.85,0
2021-10-21 11:45:00,18177.35,18189.85,18142.65,18163.55,0
2021-10-21 12:15:00,18163.9,18170.15,18112.8,18141.65,0
2021-10-21 12:45:00,18141.35,18181.15,18136.2,18137.85,0
2021-10-21 13:15:00,18139.95,18146.4,18073.15,18089.3,0
2021-10-21 13:45:00,18088.6,18118.6,18065.6,18077.0,0
2021-10-21 14:15:00,18076.65,18154.0,18048.75,18141.9,0
2021-10-21 14:45:00,18141.8,18189.55,18123.9,18168.85,0
2021-10-21 15:15:00,18168.3,18222.35,18168.25,18219.6,0
2021-10-22 09:15:00,18230.7,18311.65,18206.15,18308.1,0
2021-10-22 09:45:00,18308.25,18313.35,18229.35,18276.75,0
2021-10-22 10:15:00,18278.4,18285.35,18239.35,18274.55,0
2021-10-22 10:45:00,18275.0,18287.05,18229.65,18262.35,0
2021-10-22 11:15:00,18263.85,18268.75,18159.25,18200.4,0
2021-10-22 11:45:00,18200.65,18221.85,18142.35,18147.75,0
2021-10-22 12:15:00,18145.6,18174.8,18129.75,18139.4,0
2021-10-22 12:45:00,18140.35,18167.2,18082.9,18084.2,0
2021-10-22 13:15:00,18083.0,18110.0,18062.0,18099.9,0
2021-10-22 13:45:00,18099.35,18148.1,18071.15,18142.1,0
2021-10-22 14:15:00,18142.05,18149.6,18035.05,18093.1,0
2021-10-22 14:45:00,18094.3,18139.1,18089.75,18124.5,0
2021-10-22 15:15:00,18122.85,18126.9,18098.1,18111.5,0
2021-10-25 09:15:00,18229.5,18236.65,18050.85,18058.05,0
2021-10-25 09:45:00,18057.55,18057.75,17970.3,18009.0,0
2021-10-25 10:15:00,18008.3,18096.4,17992.5,18088.8,0
2021-10-25 10:45:00,18089.8,18127.75,18073.7,18115.75,0
2021-10-25 11:15:00,18116.6,18174.25,18115.05,18153.05,0
2021-10-25 11:45:00,18152.7,18221.55,18139.55,18154.0,0
2021-10-25 12:15:00,18153.45,18174.15,18119.05,18144.9,0
2021-10-25 12:45:00,18144.6,18178.15,18135.85,18146.3,0
2021-10-25 13:15:00,18146.55,18189.85,18124.25,18154.55,0
2021-10-25 13:45:00,18154.35,18167.1,18098.8,18098.8,0
2021-10-25 14:15:00,18100.5,18128.6,18063.0,18109.35,0
2021-10-25 14:45:00,18107.4,18146.8,18106.25,18119.25,0
2021-10-25 15:15:00,18120.95,18140.95,18115.35,18136.5,0
2021-10-26 09:15:00,18154.5,18251.9,18154.5,18224.7,0
2021-10-26 09:45:00,18223.75,18265.0,18214.3,18234.65,0
2021-10-26 10:15:00,18234.35,18241.5,18161.35,18165.5,0
2021-10-26 10:45:00,18165.3,18169.4,18118.9,18161.65,0
2021-10-26 11:15:00,18163.0,18163.25,18100.3,18135.35,0
2021-10-26 11:45:00,18135.1,18189.35,18121.95,18160.45,0
2021-10-26 12:15:00,18159.95,18183.55,18108.9,18123.75,0
2021-10-26 12:45:00,18125.05,18186.25,18124.5,18165.0,0
2021-10-26 13:15:00,18163.8,18233.2,18159.95,18230.95,0
2021-10-26 13:45:00,18230.6,18247.2,18204.6,18246.35,0
2021-10-26 14:15:00,18246.85,18257.75,18213.2,18232.25,0
2021-10-26 14:45:00,18233.15,18265.6,18228.2,18262.7,0
2021-10-26 15:15:00,18263.25,18308.95,18262.8,18308.95,0
2021-10-27 09:15:00,18295.85,18330.75,18260.15,18292.5,0
2021-10-27 09:45:00,18292.25,18319.2,18282.25,18298.95,0
2021-10-27 10:15:00,18298.25,18314.55,18267.55,18294.75,0
2021-10-27 10:45:00,18295.25,18312.45,18284.6,18308.35,0
2021-10-27 11:15:00,18310.4,18339.8,18305.25,18337.7,0
2021-10-27 11:45:00,18337.9,18340.75,18293.45,18294.15,0
2021-10-27 12:15:00,18292.8,18317.95,18290.5,18295.1,0
2021-10-27 12:45:00,18295.35,18318.55,18289.5,18310.55,0
2021-10-27 13:15:00,18310.7,18323.95,18296.95,18302.65,0
2021-10-27 13:45:00,18302.25,18317.55,18296.85,18313.15,0
2021-10-27 14:15:00,18312.5,18321.2,18202.2,18221.55,0
2021-10-27 14:45:00,18221.0,18250.8,18203.5,18227.45,0
2021-10-27 15:15:00,18226.9,18228.1,18168.1,18181.5,0
2021-10-28 09:15:00,18187.65,18187.65,18070.45,18070.45,0
2021-10-28 09:45:00,18067.75,18104.35,18054.8,18092.05,0
2021-10-28 10:15:00,18092.45,18103.35,18045.55,18046.1,0
2021-10-28 10:45:00,18046.75,18052.05,18003.8,18038.1,0
2021-10-28 11:15:00,18039.85,18056.3,18029.65,18040.35,0
2021-10-28 11:45:00,18038.85,18085.75,18021.8,18023.75,0
2021-10-28 12:15:00,18023.35,18024.85,17985.15,18011.05,0
2021-10-28 12:45:00,18011.3,18045.8,18002.85,18007.35,0
